59971469,136808,36
143346127,145436,87
76459478,137388,44
78749108,142788,48
1665190,129472,1
1428165,133760,1
228110523,143096,133
58600068,146624,36
342263360,136932,200
79098572,140616,49
270656079,144152,161
343230843,150560,200
130332401,138844,76
17379990,142680,10
131223618,132508,76
231742616,141684,137
120613058,138800,66
58748587,144024,35
190940470,139124,112
340552277,148156,200
